id,type,x,y,key,lon,lat,OBJECTID,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Shape_Leng,Shape_Area,GEOID_Data,nodes_tract,pop_tract,median_inc,stops_tract
"27",FWJCT,"4663","39520","26",6333602.267727334052324,2150671.203830498736352,2018,"06","019","000400","3","060190004003",Block Group 3,G5030,S,2114315.000000000000000,0.000000000000000,"+36.7260321","-119.7806389",0.073755919146412,0.000213283565799,15000US060190004003,89.000000000000000,1483.000000000000000,20750.000000000000000,11.000000000000000
"28",FWJCT,"7736","50063","27",6333691.444165762513876,2150977.957091001793742,2018,"06","019","000400","3","060190004003",Block Group 3,G5030,S,2114315.000000000000000,0.000000000000000,"+36.7260321","-119.7806389",0.073755919146412,0.000213283565799,15000US060190004003,89.000000000000000,1483.000000000000000,20750.000000000000000,11.000000000000000
"29",DMOND,"10161","49777","28",6333102.548498646356165,2150154.649194008205086,2018,"06","019","000400","3","060190004003",Block Group 3,G5030,S,2114315.000000000000000,0.000000000000000,"+36.7260321","-119.7806389",0.073755919146412,0.000213283565799,15000US060190004003,89.000000000000000,1483.000000000000000,20750.000000000000000,11.000000000000000
"30",FWJCT,"8421","50066","29",6331623.884491538628936,2166870.365717248991132,22701,"06","019","003400","3","060190034003",Block Group 3,G5030,S,418644.999999999941792,0.000000000000000,"+36.7697458","-119.7834630",0.045242295720209,0.000042254626255,15000US060190034003,34.000000000000000,849.000000000000000,39750.000000000000000,6.000000000000000
"31",FWJCT,"5854","63567","30",6331873.009413987398148,2168193.219364866148680,1998,"06","019","005100","2","060190051002",Block Group 2,G5030,S,471396.000000000000000,0.000000000000000,"+36.7834206","-119.7813462",0.029663102298244,0.000047587424953,15000US060190051002,21.000000000000000,2104.000000000000000,42205.000000000000000,4.000000000000000
"32",FWJCT,"3383","25214","31",6332021.000030000694096,2178372.999844000209123,13610,"06","019","005000","1","060190050001",Block Group 1,G5030,S,649430.000000000116415,0.000000000000000,"+36.8049159","-119.7859026",0.032573668020055,0.000065578168113,15000US060190050001,56.000000000000000,1006.000000000000000,45536.000000000000000,4.000000000000000
"33",FWJCT,"4365","23072","32",6332099.000029999762774,2178247.999844000209123,13610,"06","019","005000","1","060190050001",Block Group 1,G5030,S,649430.000000000116415,0.000000000000000,"+36.8049159","-119.7859026",0.032573668020055,0.000065578168113,15000US060190050001,56.000000000000000,1006.000000000000000,45536.000000000000000,4.000000000000000
"34",FWJCT,"3975","29011","33",6332221.000029999762774,2178377.999844000209123,13610,"06","019","005000","1","060190050001",Block Group 1,G5030,S,649430.000000000116415,0.000000000000000,"+36.8049159","-119.7859026",0.032573668020055,0.000065578168113,15000US060190050001,56.000000000000000,1006.000000000000000,45536.000000000000000,4.000000000000000
"35",FWJCT,"3753","34258","34",6332561.000029999762774,2178387.999844000209123,13610,"06","019","005000","1","060190050001",Block Group 1,G5030,S,649430.000000000116415,0.000000000000000,"+36.8049159","-119.7859026",0.032573668020055,0.000065578168113,15000US060190050001,56.000000000000000,1006.000000000000000,45536.000000000000000,4.000000000000000
"36",FWJCT,"4864","34279","35",6332139.000029998831451,2177985.999844000209123,13610,"06","019","005000","1","060190050001",Block Group 1,G5030,S,649430.000000000116415,0.000000000000000,"+36.8049159","-119.7859026",0.032573668020055,0.000065578168113,15000US060190050001,56.000000000000000,1006.000000000000000,45536.000000000000000,4.000000000000000
"37",FWJCT,"4924","39528","36",6332598.000029999762774,2183651.999844000209123,22843,"06","019","004504","1","060190045041",Block Group 1,G5030,S,1288067.000000000000000,0.000000000000000,"+36.8301843","-119.7857859",0.046872004841904,0.000130108616419,15000US060190045041,89.000000000000000,1900.000000000000000,36974.000000000000000,6.000000000000000
"38",FWJCT,"4314","39527","37",6332126.000029999762774,2183656.999844000209123,22843,"06","019","004504","1","060190045041",Block Group 1,G5030,S,1288067.000000000000000,0.000000000000000,"+36.8301843","-119.7857859",0.046872004841904,0.000130108616419,15000US060190045041,89.000000000000000,1900.000000000000000,36974.000000000000000,6.000000000000000
"39",FWJCT,"6121","49462","38",6331866.000029999762774,2183613.999844000209123,22844,"06","019","004505","2","060190045052",Block Group 2,G5030,S,1263162.000000000000000,29699.000000000000000,"+36.8192776","-119.7880081",0.046948756342270,0.000130568238117,15000US060190045052,109.000000000000000,3050.000000000000000,30907.000000000000000,8.000000000000000
"40",FWJCT,"6323","49842","39",6332096.000029999762774,2183263.999844000209123,22844,"06","019","004505","2","060190045052",Block Group 2,G5030,S,1263162.000000000000000,29699.000000000000000,"+36.8192776","-119.7880081",0.046948756342270,0.000130568238117,15000US060190045052,109.000000000000000,3050.000000000000000,30907.000000000000000,8.000000000000000
"41",FWJCT,"5261","39517","40",6333056.000029999762774,2183662.999844000209123,14539,"06","019","005405","1","060190054051",Block Group 1,G5030,S,646096.000000000000000,0.000000000000000,"+36.8266031","-119.7767800",0.032522884419179,0.000065259514506,15000US060190054051,27.000000000000000,1708.000000000000000,67240.000000000000000,4.000000000000000
"42",FWJCT,"4693","28487","41",6333544.000029999762774,2183662.999844000209123,14539,"06","019","005405","1","060190054051",Block Group 1,G5030,S,646096.000000000000000,0.000000000000000,"+36.8266031","-119.7767800",0.032522884419179,0.000065259514506,15000US060190054051,27.000000000000000,1708.000000000000000,67240.000000000000000,4.000000000000000
"43",DMOND,"18781","53215","42",6333033.000029999762774,2184051.999844000209123,14539,"06","019","005405","1","060190054051",Block Group 1,G5030,S,646096.000000000000000,0.000000000000000,"+36.8266031","-119.7767800",0.032522884419179,0.000065259514506,15000US060190054051,27.000000000000000,1708.000000000000000,67240.000000000000000,4.000000000000000
"44",FWJCT,"9469","53653","43",6333059.000029999762774,2183380.999844000209123,14538,"06","019","005410","2","060190054102",Block Group 2,G5030,S,813112.000000000000000,0.000000000000000,"+36.8182975","-119.7772369",0.039866278683002,0.000082120309619,15000US060190054102,23.000000000000000,2892.000000000000000,46667.000000000000000,5.000000000000000
"45",FWJCT,"14701","53468","44",6332148.193373668938875,2169003.540158338844776,1998,"06","019","005100","2","060190051002",Block Group 2,G5030,S,471396.000000000000000,0.000000000000000,"+36.7834206","-119.7813462",0.029663102298244,0.000047587424953,15000US060190051002,21.000000000000000,2104.000000000000000,42205.000000000000000,4.000000000000000
"46",FWJCT,"4589","25294","45",6332021.512911167927086,2170168.928531551733613,1998,"06","019","005100","2","060190051002",Block Group 2,G5030,S,471396.000000000000000,0.000000000000000,"+36.7834206","-119.7813462",0.029663102298244,0.000047587424953,15000US060190051002,21.000000000000000,2104.000000000000000,42205.000000000000000,4.000000000000000
"47",FWJCT,"4635","24013","46",6331895.248645032756031,2167633.746026268228889,18288,"06","019","003400","4","060190034004",Block Group 4,G5030,S,590924.000000000000000,0.000000000000000,"+36.7759556","-119.7810761",0.030672913002226,0.000059648282224,15000US060190034004,24.000000000000000,1265.000000000000000,42500.000000000000000,9.000000000000000
"48",FWJCT,"4610","20865","47",6331453.000029999762774,2195749.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"49",FWJCT,"3988","18336","48",6331680.000029999762774,2195941.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"50",FWJCT,"4565","19886","49",6332129.696794464252889,2158341.784502629656345,18488,"06","019","002400","3","060190024003",Block Group 3,G5030,S,410520.000000000000000,0.000000000000000,"+36.7540103","-119.7843251",0.025685583513468,0.000041426558036,15000US060190024003,25.000000000000000,1197.000000000000000,29375.000000000000000,3.000000000000000
"51",FWJCT,"4473","19680","50",6330930.728927185758948,2158087.184712304268032,18263,"06","019","002300","1","060190023001",Block Group 1,G5030,S,497888.999999999941792,0.000000000000000,"+36.7572890","-119.7904977",0.043774259611957,0.000050245194937,15000US060190023001,43.000000000000000,1366.000000000000000,36042.000000000000000,6.000000000000000
"52",FWJCT,"3367","17284","51",6331342.000029999762774,2195686.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"53",FWJCT,"7570","51964","52",6331001.000029999762774,2195972.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"54",FWJCT,"7326","28773","53",6331136.000029999762774,2195479.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"55",FWJCT,"5975","25038","54",6330981.000029999762774,2195339.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"56",FWJCT,"3143","17700","55",6332204.000029999762774,2195871.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"57",FWJCT,"2921","18068","56",6332307.000029999762774,2195231.999844000209123,14188,"06","019","004405","3","060190044053",Block Group 3,G5030,S,569744.000000000000000,54706.000000000000000,"+36.8560219","-119.7785618",0.032055669979785,0.000063096571452,15000US060190044053,19.000000000000000,1121.000000000000000,74402.000000000000000,4.000000000000000
"59",FWJCT,"3314","17521","57",6331896.000029999762774,2195565.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"60",FWJCT,"5472","25038","58",6330395.000029999762774,2196574.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"61",FWJCT,"3252","31470","59",6330885.000029999762774,2195115.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"62",FWJCT,"3243","31816","60",6331345.000029999762774,2194320.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"63",FWJCT,"2953","16105","61",6330500.000029999762774,2194956.999844000209123,4507,"06","019","004408","1","060190044081",Block Group 1,G5030,S,639591.000000000000000,0.000000000000000,"+36.8557055","-119.7935743",0.036036195467174,0.000064626525369,15000US060190044081,9.000000000000000,1842.000000000000000,93828.000000000000000,1.000000000000000
"65",FWJCT,"3624","17317","62",6330278.000029999762774,2194588.999844000209123,4507,"06","019","004408","1","060190044081",Block Group 1,G5030,S,639591.000000000000000,0.000000000000000,"+36.8557055","-119.7935743",0.036036195467174,0.000064626525369,15000US060190044081,9.000000000000000,1842.000000000000000,93828.000000000000000,1.000000000000000
"66",FWJCT,"4362","45990","63",6329718.000029999762774,2203668.999844000209123,9176,"06","039","001000","3","060390010003",Block Group 3,G5030,S,119840549.000000000000000,312080.000000000000000,"+36.8548557","-119.9784902",0.852611355723896,0.012140465501464,15000US060390010003,1.000000000000000,954.000000000000000,,1.000000000000000
"67",FWJCT,"3934","18366","64",6330049.000029999762774,2197616.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"68",FWJCT,"7866","53745","65",6334381.272527329623699,2158542.220824609976262,18477,"06","019","002400","2","060190024002",Block Group 2,G5030,S,651808.000000000000000,0.000000000000000,"+36.7540456","-119.7769916",0.032574441712821,0.000065775557605,15000US060190024002,56.000000000000000,1068.000000000000000,14243.000000000000000,7.000000000000000
"69",FWJCT,"2487","18480","66",6334317.057688581757247,2157546.216580399777740,18477,"06","019","002400","2","060190024002",Block Group 2,G5030,S,651808.000000000000000,0.000000000000000,"+36.7540456","-119.7769916",0.032574441712821,0.000065775557605,15000US060190024002,56.000000000000000,1068.000000000000000,14243.000000000000000,7.000000000000000
"70",FWJCT,"4357","46386","67",6330110.000029999762774,2197617.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"71",FWJCT,"7434","54839","68",6329788.000029999762774,2203671.999844000209123,2933,"06","039","001000","2","060390010002",Block Group 2,G5030,S,70404409.000000000000000,107554.000000000000000,"+36.9195705","-119.8082596",0.623363070161840,0.007130694738367,15000US060390010002,7.000000000000000,2058.000000000000000,91563.000000000000000,0.000000000000000
"72",FWJCT,"5656","79730","69",6330242.000029999762774,2193527.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"73",FWJCT,"3220","18063","70",6330024.000029999762774,2193523.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"74",FWJCT,"4384","47271","71",6329856.000029999762774,2193660.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"75",FWJCT,"4384","47739","72",6330258.000029999762774,2193107.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
"76",FWJCT,"6043","51423","73",6334001.744373363442719,2154777.924956808798015,1826,"06","019","000501","1","060190005011",Block Group 1,G5030,S,296940.000000000000000,0.000000000000000,"+36.7466593","-119.7745594",0.023230723091882,0.000029962005717,15000US060190005011,31.000000000000000,860.000000000000000,27250.000000000000000,3.000000000000000
"77",FWJCT,"2661","29017","74",6333835.379297289066017,2154144.764107211027294,1827,"06","019","000501","2","060190005012",Block Group 2,G5030,S,377708.999999999941792,0.000000000000000,"+36.7395466","-119.7750731",0.025020833184381,0.000038108318571,15000US060190005012,18.000000000000000,1595.000000000000000,20893.000000000000000,6.000000000000000
"78",FWJCT,"4204","18908","75",6329944.000029999762774,2212351.999844000209123,2933,"06","039","001000","2","060390010002",Block Group 2,G5030,S,70404409.000000000000000,107554.000000000000000,"+36.9195705","-119.8082596",0.623363070161840,0.007130694738367,15000US060390010002,7.000000000000000,2058.000000000000000,91563.000000000000000,0.000000000000000
"79",FWJCT,"7515","56820","76",6334072.635710794478655,2155060.602190198842436,1826,"06","019","000501","1","060190005011",Block Group 1,G5030,S,296940.000000000000000,0.000000000000000,"+36.7466593","-119.7745594",0.023230723091882,0.000029962005717,15000US060190005011,31.000000000000000,860.000000000000000,27250.000000000000000,3.000000000000000
"80",FWJCT,"7525","55056","77",6330008.000029999762774,2212351.999844000209123,2933,"06","039","001000","2","060390010002",Block Group 2,G5030,S,70404409.000000000000000,107554.000000000000000,"+36.9195705","-119.8082596",0.623363070161840,0.007130694738367,15000US060390010002,7.000000000000000,2058.000000000000000,91563.000000000000000,0.000000000000000
"81",FWJCT,"5566","71480","78",6333363.000029999762774,2178399.999844000209123,1607,"06","019","005410","1","060190054101",Block Group 1,G5030,S,485619.000000000058208,0.000000000000000,"+36.8115506","-119.7760599",0.032587113392947,0.000049040994435,15000US060190054101,14.000000000000000,689.000000000000000,64773.000000000000000,5.000000000000000
"82",FWJCT,"5749","49948","79",6332953.000029999762774,2178394.999844000209123,1607,"06","019","005410","1","060190054101",Block Group 1,G5030,S,485619.000000000058208,0.000000000000000,"+36.8115506","-119.7760599",0.032587113392947,0.000049040994435,15000US060190054101,14.000000000000000,689.000000000000000,64773.000000000000000,5.000000000000000
"83",DMOND,"7326","28773","80",6332950.000029999762774,2178786.999844000209123,1607,"06","019","005410","1","060190054101",Block Group 1,G5030,S,485619.000000000058208,0.000000000000000,"+36.8115506","-119.7760599",0.032587113392947,0.000049040994435,15000US060190054101,14.000000000000000,689.000000000000000,64773.000000000000000,5.000000000000000
"84",FWJCT,"5571","51427","81",6332958.000029999762774,2177871.999844000209123,14203,"06","019","005302","2","060190053022",Block Group 2,G5030,S,1375045.000000000000000,0.000000000000000,"+36.8049667","-119.7717664",0.053823014386263,0.000138849013580,15000US060190053022,19.000000000000000,2699.000000000000000,42066.000000000000000,13.000000000000000
"85",FWJCT,"3644","16684","82",6332734.000029999762774,2178351.999844000209123,13610,"06","019","005000","1","060190050001",Block Group 1,G5030,S,649430.000000000116415,0.000000000000000,"+36.8049159","-119.7859026",0.032573668020055,0.000065578168113,15000US060190050001,56.000000000000000,1006.000000000000000,45536.000000000000000,4.000000000000000
"86",FWJCT,"5712","81218","83",6334667.000029998831451,2178392.999844000209123,1607,"06","019","005410","1","060190054101",Block Group 1,G5030,S,485619.000000000058208,0.000000000000000,"+36.8115506","-119.7760599",0.032587113392947,0.000049040994435,15000US060190054101,14.000000000000000,689.000000000000000,64773.000000000000000,5.000000000000000
"87",FWJCT,"5639","69320","84",6334832.000030000694096,2178524.999844000209123,1607,"06","019","005410","1","060190054101",Block Group 1,G5030,S,485619.000000000058208,0.000000000000000,"+36.8115506","-119.7760599",0.032587113392947,0.000049040994435,15000US060190054101,14.000000000000000,689.000000000000000,64773.000000000000000,5.000000000000000
"88",FWJCT,"6232","54178","85",6333058.000029999762774,2184151.999844000209123,14539,"06","019","005405","1","060190054051",Block Group 1,G5030,S,646096.000000000000000,0.000000000000000,"+36.8266031","-119.7767800",0.032522884419179,0.000065259514506,15000US060190054051,27.000000000000000,1708.000000000000000,67240.000000000000000,4.000000000000000
"89",FWJCT,"5308","54411","86",6333040.000030000694096,2184431.999844000209123,14539,"06","019","005405","1","060190054051",Block Group 1,G5030,S,646096.000000000000000,0.000000000000000,"+36.8266031","-119.7767800",0.032522884419179,0.000065259514506,15000US060190054051,27.000000000000000,1708.000000000000000,67240.000000000000000,4.000000000000000
"90",FWJCT,"16766","53153","87",6333284.000029999762774,2184330.999844000209123,14539,"06","019","005405","1","060190054051",Block Group 1,G5030,S,646096.000000000000000,0.000000000000000,"+36.8266031","-119.7767800",0.032522884419179,0.000065259514506,15000US060190054051,27.000000000000000,1708.000000000000000,67240.000000000000000,4.000000000000000
"91",DMDND,"5712","81218","88",6333036.000029999762774,2183075.999844000209123,14538,"06","019","005410","2","060190054102",Block Group 2,G5030,S,813112.000000000000000,0.000000000000000,"+36.8182975","-119.7772369",0.039866278683002,0.000082120309619,15000US060190054102,23.000000000000000,2892.000000000000000,46667.000000000000000,5.000000000000000
"92",FWJCT,"4702","56502","89",6334501.000029999762774,2183656.999844000209123,14539,"06","019","005405","1","060190054051",Block Group 1,G5030,S,646096.000000000000000,0.000000000000000,"+36.8266031","-119.7767800",0.032522884419179,0.000065259514506,15000US060190054051,27.000000000000000,1708.000000000000000,67240.000000000000000,4.000000000000000
"93",FWJCT,"4702","57088","90",6332330.000029999762774,2197435.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"94",FWJCT,"5204","34269","91",6331739.000029999762774,2197592.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"95",FWJCT,"4273","36734","92",6332655.000029999762774,2197312.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"96",FWJCT,"3026","16814","93",6332432.000030000694096,2196837.999844000209123,14188,"06","019","004405","3","060190044053",Block Group 3,G5030,S,569744.000000000000000,54706.000000000000000,"+36.8560219","-119.7785618",0.032055669979785,0.000063096571452,15000US060190044053,19.000000000000000,1121.000000000000000,74402.000000000000000,4.000000000000000
"97",FWJCT,"4272","37081","94",6332914.000029999762774,2197177.999844000209123,1996,"06","019","004405","1","060190044051",Block Group 1,G5030,S,590873.000000000000000,0.000000000000000,"+36.8632363","-119.7764767",0.036685935179079,0.000059709842075,15000US060190044051,7.000000000000000,738.000000000000000,115893.000000000000000,0.000000000000000
"98",FWJCT,"4011","17652","95",6332850.000029999762774,2197713.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"99",FWJCT,"718","34502","96",6331736.000029999762774,2197586.999844000209123,7257,"06","019","004408","2","060190044082",Block Group 2,G5030,S,4548519.000000000000000,29341.000000000000000,"+36.8626333","-119.7952018",0.126487835456578,0.000462606117763,15000US060190044082,54.000000000000000,1849.000000000000000,66653.000000000000000,1.000000000000000
"100",FWJCT,"4555","39537","97",6330577.000029999762774,2194593.999844000209123,4507,"06","019","004408","1","060190044081",Block Group 1,G5030,S,639591.000000000000000,0.000000000000000,"+36.8557055","-119.7935743",0.036036195467174,0.000064626525369,15000US060190044081,9.000000000000000,1842.000000000000000,93828.000000000000000,1.000000000000000
"101",FWJCT,"15568","53433","98",6330886.000029999762774,2194532.999844000209123,4507,"06","019","004408","1","060190044081",Block Group 1,G5030,S,639591.000000000000000,0.000000000000000,"+36.8557055","-119.7935743",0.036036195467174,0.000064626525369,15000US060190044081,9.000000000000000,1842.000000000000000,93828.000000000000000,1.000000000000000
"102",FWJCT,"8724","53744","99",6331406.000029999762774,2178400.999844000209123,13610,"06","019","005000","1","060190050001",Block Group 1,G5030,S,649430.000000000116415,0.000000000000000,"+36.8049159","-119.7859026",0.032573668020055,0.000065578168113,15000US060190050001,56.000000000000000,1006.000000000000000,45536.000000000000000,4.000000000000000
"103",FWJCT,"6653","62475","100",6331258.000029999762774,2178399.999844000209123,13610,"06","019","005000","1","060190050001",Block Group 1,G5030,S,649430.000000000116415,0.000000000000000,"+36.8049159","-119.7859026",0.032573668020055,0.000065578168113,15000US060190050001,56.000000000000000,1006.000000000000000,45536.000000000000000,4.000000000000000
"104",FWJCT,"7323","58262","101",6331110.000029999762774,2178398.999844000209123,22844,"06","019","004505","2","060190045052",Block Group 2,G5030,S,1263162.000000000000000,29699.000000000000000,"+36.8192776","-119.7880081",0.046948756342270,0.000130568238117,15000US060190045052,109.000000000000000,3050.000000000000000,30907.000000000000000,8.000000000000000
"105",FWJCT,"5520","76645","102",6331960.000029999762774,2190542.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"106",FWJCT,"5481","71882","103",6331722.000029999762774,2189584.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"107",DMOND,"718","34502","104",6331955.000029999762774,2189401.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"108",FWJCT,"3985","16970","105",6332269.000029999762774,2189317.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"109",FWJCT,"4204","23715","106",6332096.000029999762774,2189993.999844000209123,14186,"06","019","004404","2","060190044042",Block Group 2,G5030,S,1051319.000000000000000,0.000000000000000,"+36.8408411","-119.7898187",0.045059275756186,0.000106209252141,15000US060190044042,60.000000000000000,1256.000000000000000,24821.000000000000000,8.000000000000000
"110",FWJCT,"3860","23715","107",6334213.445644777268171,2162103.885342428926378,18266,"06","019","002400","1","060190024001",Block Group 1,G5030,S,653299.000000000000000,0.000000000000000,"+36.7613594","-119.7769993",0.032665018302408,0.000065932293997,15000US060190024001,45.000000000000000,821.000000000000000,24432.000000000000000,7.000000000000000
"111",FWJCT,"19124","53576","108",6333894.329739064909518,2162243.778296939563006,18266,"06","019","002400","1","060190024001",Block Group 1,G5030,S,653299.000000000000000,0.000000000000000,"+36.7613594","-119.7769993",0.032665018302408,0.000065932293997,15000US060190024001,45.000000000000000,821.000000000000000,24432.000000000000000,7.000000000000000
"112",FWJCT,"1528","29170","109",6331688.000029999762774,2188646.999844000209123,22843,"06","019","004504","1","060190045041",Block Group 1,G5030,S,1288067.000000000000000,0.000000000000000,"+36.8301843","-119.7857859",0.046872004841904,0.000130108616419,15000US060190045041,89.000000000000000,1900.000000000000000,36974.000000000000000,6.000000000000000
"114",FWJCT,"4456","23708","110",6331868.000029999762774,2187853.999844000209123,22843,"06","019","004504","1","060190045041",Block Group 1,G5030,S,1288067.000000000000000,0.000000000000000,"+36.8301843","-119.7857859",0.046872004841904,0.000130108616419,15000US060190045041,89.000000000000000,1900.000000000000000,36974.000000000000000,6.000000000000000
"115",FWJCT,"7475","34132","111",6330293.000030000694096,2193221.999844000209123,14185,"06","019","004404","1","060190044041",Block Group 1,G5030,S,1675319.000000000000000,0.000000000000000,"+36.8468711","-119.7939614",0.069242536114870,0.000169261251048,15000US060190044041,81.000000000000000,1931.000000000000000,39191.000000000000000,15.000000000000000
